1;fr;Quelle mannequin a entamé une carrière d'actrice avec « Astérix et Obélix contre César » ?;Laetitia Casta;Bérénice Marlohe;Chloé Mortaud;Karine Ferri;Débutant;En 2016, Laetitia Casta sera nommée ambassadrice de l'UNICEF France, le fonds des Nations unies pour l'enfance.;https://fr.wikipedia.org/wiki/Laetitia_Casta
2;fr;Qui est principalement connue pour son rôle de Mélanie dans « Plus belle la vie » ?;Laëtitia Milot;Hélène Médigue;Cécilia Hornus;Rebecca Hampton;Débutant;À l'automne 2013, elle participa à la quatrième saison de « Danse avec les stars » sur TF1, aux côtés du danseur Christophe Licata.;https://fr.wikipedia.org/wiki/Laëtitia_Milot
3;fr;Qui a été élue Miss Albigeois Midi-Pyrénées 2008 puis Miss France 2009 ?;Chloé Mortaud;Valérie Bègue;Malika Ménard;Laury Thilleman;Débutant;Cette reine de beauté fut également la cinquième dauphine de Miss Univers 2009 et la troisième dauphine de Miss Monde 2009.;https://fr.wikipedia.org/wiki/Chloé_Mortaud
4;fr;Quelle mannequin et actrice partage la vie du chanteur Raphael ?;Mélanie Thierry;Clotilde Hesme;Zita Hanrot;Kenza Fortas;Débutant;Elle apparaît dans deux de ses clips, celui de la chanson « Caravane » et celui du titre « Le Train du soir », extrait de l'album « Haute Fidélité ».;https://fr.wikipedia.org/wiki/Mélanie_Thierry
5;fr;Qui a fait sa première grande apparition dans la campagne Wonderbra, en 1994 ?;Eva Herzigova;Kelly Bochenko;Géraldine Maillet;Mélody Vibert;Débutant;Eva Herzigova fait partie de la seconde génération de top-models, élevés au rang de star après le groupe de supermodels Big Six.;https://fr.wikipedia.org/wiki/Eva_Herzigová
6;fr;Quelle mannequin a incarné Clémentine Doucet dans la série « Demain nous appartient » ?;Linda Hardy;Valérie Claisse;Mélody Vibert;Laure Belleville;Débutant;À 17 ans, Linda Hardy voulait être pédiatre mais après un Baccalauréat scientifique, elle sera élue Miss Pays de Loire en 1991.;https://fr.wikipedia.org/wiki/Linda_Hardy
7;fr;Quelle blogueuse de mode et mannequin française est la fille de David Ginola ?;Carla Ginola;Clara Ginola;Laura Ginola;Sandra Ginola;Débutant;Elle participa en 2018 à la neuvième saison de l'émission « Danse avec les stars » sur TF1, aux côtés du danseur Jordan Mouillerac.;https://fr.wikipedia.org/wiki/Carla_Ginola
8;fr;Quelle mannequin française fut la compagne de Grégory Lemarchal ?;Karine Ferri;Élodie Gossuin;Tatiana Silva;Victoria Silvstedt;Débutant;En hommage permanent à Grégory, Karine Ferri s'est fait tatouer GK (Grégory Karine) sur le poignet gauche.;https://fr.wikipedia.org/wiki/Karine_Ferri
9;fr;Quelle actrice et mannequin a tourné en 2012 dans le clip de Keen'V « Les Mots » ?;Julie Dommanget;Marine Delterme;Betty Catroux;Emma Mackey;Débutant;Sollicitée par de nombreuses marques telles que L'Oréal, Lancôme et Dior, Julie Dommanget finira par s'installer à Paris.;https://fr.wikipedia.org/wiki/Julie_Dommanget
10;fr;Quelle ancienne « classe mannequin » a prêté ses traits à Lara Croft ?;Vanessa Demouy;Alexa Davalos;Isabelle Mège;Isabelle Caro;Débutant;En 1995, Vanessa Demouy a également sorti un album musical intitulé « Rêve de fille », puis un second en 2003, qui passa inaperçu.;https://fr.wikipedia.org/wiki/Vanessa_Demouy
11;fr;Quelle mannequin franco-algérienne était anciennement escort-girl ?;Zahia Dehar;Rym Amari;Imen Noël;Farida Khelfa;Confirmé;Dans un hôtel de Munich, Zahia Dehar aurait été envoyée rejoindre le footballeur Franck Ribéry en guise de cadeau d'anniversaire.;https://fr.wikipedia.org/wiki/Zahia_Dehar
