1;fr;Quel noeud marin en forme de boule est toujours en usage aujourd'hui ?;Poing de singe;Noeud de palan;Noeud de chaise;Noeud de sang;Débutant;Enroulement continu du même cordage, le poing de singe est souvent réalisé autour d'une bille qui va lui donner sa forme.;https://fr.wikipedia.org/wiki/Poing_de_singe
2;fr;Quel noeud permet de lester l'extrémité d'un cordage ?;Noeud de lestage;Noeud de voleur;Noeud de Joséphine;Noeud de fouet;Débutant;Facile a réaliser, un noeud de lestage peut facilement remplacer le poing de singe dans la réalisation d'une pomme de touline.;https://fr.wikipedia.org/wiki/Noeud_de_lestage
3;fr;Quel noeud serait à l'origine d'un noeud de cravate très complexe ?;Noeud papillon;Noeud de sangle;Noeud chinois;Noeud de grappin;Débutant;C'est la date de 1904 et la représentation de Madame Butterfly de Puccini qui semble faire consensus chez les historiens.;https://fr.wikipedia.org/wiki/Noeud_papillon
4;fr;Quel noeud, utilisé en chirurgie, maintient un point de suture sous tension ?;Noeud de chirurgien;Noeud de cravate;Noeud de gabier;Noeud de Carrick;Débutant;Simple dérivé du noeud plat, il est également très utilisé pour la pêche en tant que noeud de raccord entre deux matériaux.;https://fr.wikipedia.org/wiki/Noeud_de_chirurgien
5;fr;Quel noeud permet de gréer un palan sans poulies ?;Noeud de palan;Noeud double;Noeud de bois;Noeud de cabestan;Débutant;Le noeud de palan n'est pas vraiment un noeud à proprement parler, mais plutôt un laçage qui circule dans des noeuds existants.;https://fr.wikipedia.org/wiki/Noeud_de_palan
6;fr;Quel noeud non coulant est facile à défaire, même après une forte traction ?;Noeud de chaise;Noeud de lestage;Noeud de traverse;Noeud de ride;Débutant;Toutefois, s'il ne peut être dénoué sous tension, il risque de se dénouer tout seul s'il n'est pas soumis à une tension constante.;https://fr.wikipedia.org/wiki/Noeud_de_chaise
7;fr;Quel noeud américain est utilisable pour joindre deux sangles identiques ?;Noeud de sangle;Noeud en huit;Noeud de croc;Noeud de rosette;Débutant;Il se confectionne par un noeud simple sur un des bouts, et en repassant l'autre bout en sens inverse en doublant le noeud simple.;https://fr.wikipedia.org/wiki/Noeud_de_sangle
8;fr;En Chine, quel noeud est souvent utilisé comme porte-bonheur ?;Noeud chinois;Noeud de chirurgien;Noeud de fouet;Noeud de galère;Débutant;Des découvertes récentes ont montré des aiguilles en os vieilles de 100 000 ans qui auraient été utilisées pour créer ces noeuds.;https://fr.wikipedia.org/wiki/Noeud_chinois
9;fr;Quel noeud se fait entrecroiser les deux bandes de tissu d'une cravate ?;Noeud de cravate;Noeud de gabier;Noeud étrangleur;Noeud carré;Débutant;Sous Louis XIV, la cravate s'agrémente de différents noeuds de rubans multicolores, le Roi Soleil créant la fonction de cravatier.;https://fr.wikipedia.org/wiki/Noeud_de_cravate
10;fr;Quel noeud d'arrêt est aussi appelé noeud entier ou noeud plein ?;Noeud double;Noeud papillon;Noeud de voleur;Noeud de bois;Débutant;En spéléologie, le noeud double est souvent utilisé pour terminer la corde de progression, généralement enkitée (ensachée).;https://fr.wikipedia.org/wiki/Noeud_double
11;fr;Quel noeud, utilisé en matelotage, évite qu'une écoute lâchée ne s'échappe ?;Noeud en huit;Noeud de bois;Noeud de cravate;Noeud de Joséphine;Confirmé;Dans ce cas, une marge de sécurité de vingt centimètres est laissée en cas de glissement du noeud à la suite de secousses.;https://fr.wikipedia.org/wiki/Noeud_en_huit
12;fr;Quel noeud servant à relier deux cordes fut attribué à Edward Hunter ?;Noeud de gabier;Noeud chinois;Noeud de sangle;Noeud de traverse;Confirmé;Le noeud de gabier est de la famille des noeuds de base entrelacés, comme le noeud de Zeppelin ou encore le noeud de Ashley.;https://fr.wikipedia.org/wiki/Noeud_de_gabier
13;fr;Quel noeud de lacet est souvent utilisé pour lacer des chaussures ?;Noeud de rosette;Noeud de Joséphine;Noeud de lestage;Noeud de croc;Confirmé;Variante du noeud plat, il ne glisse pas ni ne se défait tout seul, mais en tirant sur l'une des deux extrémités, il s'ouvrira facilement.;https://fr.wikipedia.org/wiki/Noeud_de_rosette
14;fr;Quel noeud décoratif est utilisé par les scouts pour nouer leurs foulards ?;Noeud carré;Noeud de fouet;Noeud de cabestan;Noeud de lapin;Confirmé;Initialement symbole du scoutisme féminin mondial, l'usage du noeud carré s'est répandu dans toutes les branches du scoutisme.;https://fr.wikipedia.org/wiki/Noeud_carré
15;fr;Quel noeud d'anguille est souvent utilisé par les bûcherons ?;Noeud de bois;Noeud de chaise;Noeud de palan;Noeud étrangleur;Confirmé;Pour qu'il soit sûr, ce noeud doit être exécuté de façon que chacune des torsades forme un angle de 45 degrés avec le tour mort.;https://fr.wikipedia.org/wiki/Noeud_de_bois
16;fr;Quel demi-noeud gansé est simple à réaliser et à défaire ?;Noeud de galère;Noeud de traverse;Noeud de rosette;Noeud de piton;Confirmé;Pouvant être réalisé en milieu de corde, le noeud de galère se dénoue tout seul lorsque ses deux brins sont tirés, grâce à la ganse.;https://fr.wikipedia.org/wiki/Noeud_de_galère
17;fr;Quel noeud de marin est probablement le plus mauvais noeud d'ajut ?;Noeud de voleur;Noeud de grappin;Noeud papillon;Noeud en huit;Confirmé;À l'origine, ce noeud était utilisé par les marins pour fermer leur sac : un voleur qui ouvrirait le sac le refermerait avec un noeud plat.;https://fr.wikipedia.org/wiki/Noeud_de_voleur
18;fr;Quel loisir créatif fut célébré dans une chanson de Sacha Distel ?;Scoubidou;Boogaloo;Macramé;Twister;Confirmé;À l'aide de tuyaux en plastique souple millimétrique, on tresse d'interminables boudins colorés pour en faire des porte-clefs.;https://fr.wikipedia.org/wiki/Scoubidou
19;fr;Quel noeud à usage décoratif est ajusté mais jamais serré ?;Noeud de Joséphine;Noeud de Carrick;Noeud en huit;Noeud de chaise;Confirmé;Les mauvaises langues diront que le noeud de Joséphine est au noeud de carrick comme le noeud de vache est au noeud plat.;https://fr.wikipedia.org/wiki/Noeud_de_Joséphine
20;fr;Quel noeud est connu des scouts sous le nom d'oreilles de Mickey ?;Noeud de cabestan;Noeud de croc;Noeud carré;Noeud de lestage;Confirmé;Le noeud de cabestan est un noeud classique servant à attacher rapidement une corde à une barre fixe (poteau, mat, piquet, ...).;https://fr.wikipedia.org/wiki/Noeud_de_cabestan
21;fr;Quel noeud est utilisé pour attacher une corde à un anneau ?;Noeud de grappin;Noeud de lapin;Noeud de chirurgien;Noeud de gabier;Expert;Pour sécuriser le noeud de grappin, il est complété par deux demi-clefs ou un noeud de chaise pour éviter au noeud de se défaire.;https://fr.wikipedia.org/wiki/Noeud_de_grappin
22;fr;Quel noeud a la particularité d'être coulissant ou fixe à volonté ?;Noeud de fouet;Noeud de sang;Noeud de galère;Noeud chinois;Expert;On peut le faire autour d'une structure solide ou du dormant, réalisant une boucle coulissante de taille variable pouvant coulisser.;https://fr.wikipedia.org/wiki/Noeud_de_fouet
23;fr;Quel noeud comporte un demi-noeud sous un virage à cheval ?;Noeud étrangleur;Noeud de piton;Noeud de ride;Noeud papillon;Expert;Une différence visible est que les extrémités émergent sur les bords extérieurs, plutôt qu'entre les tours comme pour un constricteur.;https://fr.wikipedia.org/wiki/Noeud_étrangleur
24;fr;Quel simple noeud d'accroche est utilisé pour fixer deux objets linéaires ?;Noeud de traverse;Noeud de cabestan;Noeud de sang;Noeud de cravate;Expert;Après avoir été adopté par les boy-scouts pour les constructions, ce noeud fait aujourd'hui le bonheur des amateurs de cerfs-volants.;https://fr.wikipedia.org/wiki/Noeud_de_traverse
25;fr;Quel noeud était confectionné avec les torons du cordage servant de ride ?;Noeud de ride;Noeud de rosette;Noeud de lapin;Noeud de sangle;Expert;Réalisé avec un nombre de brins plus important, il fait un excellent noeud décoratif, par exemple sur une corde de cloche.;https://fr.wikipedia.org/wiki/Noeud_de_ride
26;fr;Quel noeud d'ajut est particulièrement adapté aux câbles épais et fort raides ?;Noeud de Carrick;Noeud carré;Noeud de piton;Noeud double;Expert;Il se défait facilement, même après avoir supporté une charge importante, et même après être resté un certain temps dans l'eau.;https://fr.wikipedia.org/wiki/Noeud_de_Carrick
27;fr;Quel noeud d'amarrage permet de fixer rapidement une corde sur un crochet ?;Noeud de croc;Noeud de bois;Noeud de fouet;Noeud de chirurgien;Expert;Il existe diverses variantes appelés : noeud de croc simple, noeud de croc double, noeud de croc de palan ou encore noeud de griffe.;https://fr.wikipedia.org/wiki/Noeud_de_croc
28;fr;Quelle variante du huit double est utilisée en spéléologie ?;Noeud de lapin;Noeud de galère;Noeud de grappin;Noeud en huit;Expert;Il a tendance à être remplacé par le noeud de fusion, plus facile à défaire après avoir été mis sous tension et plus économe en corde.;https://fr.wikipedia.org/wiki/Noeud_de_lapin
29;fr;Quel noeud est utilisé joindre des sections de ligne en nylon monofilament ?;Noeud de sang;Noeud de galère;Noeud de bois;Noeud de palan;Expert;En pêche à la mouche, en raccordant ainsi plusieurs fils de diamètre différent, le fil présente un diamètre qui diminue progressivement.;https://fr.wikipedia.org/wiki/Blood_knot
30;fr;Quel noeud est souvent confondu avec un bonnet turc réalisé à plat ?;Noeud de piton;Noeud étrangleur;Noeud de Carrick;Noeud de voleur;Expert;Ce nouage est utilisé comme protection sur les navires aux endroits où des poulies ou des éléments durs peuvent venir frapper le bois.;https://fr.wikipedia.org/wiki/Noeud_de_piton
1;en;Which ball-shaped nautical knot is still in use today ?;Monkey fist;Hoist knot;Bowline;Blood Knot;Débutant;Continuous winding of the same rope, the monkey fist is often made around a ball that will give it its shape.;https://en.wikipedia.org/wiki/Monkey's_fist
2;en;What knot is used to weight the end of a rope ?;Weight knot;Thief's Knot;Josephine's Knot;whip knot;Débutant;Easy to make, a ballast knot can easily replace the monkey fist in the realization of a touline apple.;
3;en;Which knot would cause a very complex tie knot ?;Bow tie;Webbing knot;Chinese knot;Grapple Knot;Débutant;It is the date of 1904 and the representation of Madame Butterfly by Puccini that seems to have consensus among historians.;
4;en;Which knot, used in surgery, holds a stitch under tension ?;Surgeon's knot;Tie Knot;Topsman knot;Carrick's Knot;Débutant;Simple derivative of the square knot, it is also widely used for fishing as a connecting knot between two materials.;
5;en;What knot allows you to rig a hoist without pulleys ?;Hoist knot;Double knot;Wood knot;Capstan knot;Débutant;The hoist knot is not really a knot per se, but rather a lacing that runs through existing knots.;
6;en;Which non-slip knot is easy to untie, even after a strong pull ?;Bowline;Weight knot;Traverse knot;Wrinkle Knot;Débutant;However, if it cannot be untied under tension, it risks untying itself if it is not subjected to constant tension.;
7;en;Which American knot can be used to join two identical straps ?;Webbing knot;Figure-of-eight knot;Fang Knot;Rosette Knot;Débutant;It is made with a simple knot on one of the ends, and ironing the other end in the opposite direction, doubling the simple knot.;
8;en;In China, which knot is often used as a lucky charm ?;Chinese knot;Surgeon's knot;whip knot;Galley knot;Débutant;Recent finds have shown 100,000-year-old bone needles believed to have been used to create these knots.;
9;en;What knot intertwine the two strips of fabric of a tie ?;Tie Knot;Topsman knot;Strangler knot;Square knot;Débutant;Under Louis XIV, the tie was embellished with various knots of multicolored ribbons, the Sun King creating the function of tie-maker.;
10;en;Which stopper knot is also called whole knot or full knot ?;Double knot;Bow tie;Thief's Knot;Wood knot;Débutant;In caving, the double knot is often used to terminate the progression rope, generally enkitée (bagged).;
11;en;What knot, used in seamanship, prevents a loose sheet from escaping ?;Figure-of-eight knot;Wood knot;Tie Knot;Josephine's Knot;Confirmé;In this case, a safety margin of twenty centimeters is left in case the knot slips as a result of jerks.;
12;en;Which knot used to connect two ropes was attributed to Edward Hunter ?;Topsman knot;Chinese knot;Webbing knot;Traverse knot;Confirmé;The gabier's knot is from the family of basic interlaced knots, such as the Zeppelin knot or the Ashley knot.;
13;en;Which shoelace knot is often used to tie shoes ?;Rosette Knot;Josephine's Knot;Weight knot;Fang Knot;Confirmé;Variation of the square knot, it does not slip or come undone on its own, but by pulling on one of the two ends, it will open easily.;
14;en;What decorative knot do Scouts use to tie their scarves ?;Square knot;whip knot;Capstan knot;Bunny Knot;Confirmé;Initially a symbol of world female scouting, the use of the square knot has spread to all branches of scouting.;
15;en;Which eel knot is often used by lumberjacks ?;Wood knot;Bowline;Hoist knot;Strangler knot;Confirmé;For it to be secure, this knot must be executed so that each of the twists forms a 45 degree angle with the dead turn.;
16;en;Which braided half knot is easy to tie and untie ?;Galley knot;Traverse knot;Rosette Knot;Peak knot;Confirmé;Can be made in the middle of the rope, the galley knot unties itself when its two strands are pulled, thanks to the braid.;
17;en;Which sailor's knot is probably the worst butt knot ?;Thief's Knot;Grapple Knot;Bow tie;Figure-of-eight knot;Confirmé;Originally, this knot was used by sailors to close their bag : a thief who opened the bag would close it with a square knot.;
18;en;What creative hobby was celebrated in a song by Sacha Distel ?;Scoubidou;Boogaloo;Macrame;Twister;Confirmé;Using millimetric flexible plastic pipes, we braid endless colored sausages to make key rings.;https://en.wikipedia.org/wiki/Scoubidou
19;en;Which decorative knot is snug but never tight ?;Josephine's Knot;Carrick's Knot;Figure-of-eight knot;Bowline;Confirmé;Gossips will say that Josephine's knot is in the carrick knot like the cow's knot is in the flat knot.;
20;en;What knot is known to Boy Scouts as Mickey's ears ?;Capstan knot;Fang Knot;Square knot;Weight knot;Confirmé;The capstan knot is a classic knot used to quickly attach a rope to a fixed bar (post, mast, stake, ...).;
21;en;What knot is used to tie a rope to a ring ?;Grapple Knot;Bunny Knot;Surgeon's knot;Topsman knot;Expert;To secure the grapple knot, it is completed with two half hitches or a bowline to prevent the knot from unraveling.;
22;en;Which knot has the particularity of being sliding or fixed at will ?;whip knot;Blood Knot;Galley knot;Chinese knot;Expert;It can be done around a solid structure or the frame, making a sliding loop of variable size that can slide.;
23;en;Which knot has a half knot under a saddle bend ?;Strangler knot;Peak knot;Wrinkle Knot;Bow tie;Expert;A visible difference is that the ends emerge at the outer edges, rather than between turns as with a constrictor.;
24;en;What simple hook knot is used to fix two linear objects ?;Traverse knot;Capstan knot;Blood Knot;Tie Knot;Expert;After being adopted by boy scouts for construction, this knot is now the delight of kite lovers.;
25;en;What knot was made with the strands of the rope serving as a ride ?;Wrinkle Knot;Rosette Knot;Bunny Knot;Webbing knot;Expert;Made with a larger number of strands, it makes an excellent decorative knot, for example on a bell rope.;
26;en;Which butt knot is particularly suitable for thick and very stiff cables ?;Carrick's Knot;Square knot;Peak knot;Double knot;Expert;It comes apart easily, even after bearing a heavy load, and even after standing in water for a while.;
27;en;Which mooring knot allows you to quickly attach a rope to a hook ?;Fang Knot;Wood knot;whip knot;Surgeon's knot;Expert;There are various variations called : simple croc knot, double croc knot, hoist croc knot or even claw knot.;
28;en;Which variant of the double eight is used in caving ?;Bunny Knot;Galley knot;Grapple Knot;Figure-of-eight knot;Expert;It tends to be replaced by the fusion knot, which is easier to untie after being put under tension and more cord-saving.;
29;en;What knot is used to join sections of monofilament nylon line ?;Blood Knot;Galley knot;Wood knot;Hoist knot;Expert;In fly fishing, by connecting several threads of different diameters in this way, the thread has a diameter which gradually decreases.;https://en.wikipedia.org/wiki/Blood_knot
30;en;Which knot is often mistaken for a Turkish hat made flat ?;Peak knot;Strangler knot;Carrick's Knot;Thief's Knot;Expert;This knot is used as protection on ships where pulleys or hard elements can strike the wood.;
1;de;Welcher kugelförmige Seeknoten wird heute noch verwendet ?;Affenfaust;Hebeknoten;Bowline;Blutknoten;Débutant;Die Affenfaust wird kontinuierlich aus demselben Seil gewickelt und oft um eine Kugel geformt, die ihr ihre Form verleiht.;https://de.wikipedia.org/wiki/Affenfaust
2;de;Mit welchem Knoten wird das Ende eines Seils beschwert ?;Gewichtsknoten;Diebesknoten;Josephines Knoten;Peitschenknoten;Débutant;Ein Ballastknoten ist einfach herzustellen und kann die Affenfaust bei der Herstellung eines Touliné-Apfels leicht ersetzen.;
3;de;Welcher Knoten würde einen sehr komplexen Krawattenknoten verursachen ?;Fliege;Gurtbandknoten;Chinesischer Knoten;Greifknoten;Débutant;Es ist das Datum 1904 und die Darstellung von Madame Butterfly durch Puccini, über die sich die Historiker offenbar einig sind.;
4;de;Welcher in der Chirurgie verwendete Knoten hält eine Naht unter Spannung ?;Chirurgenknoten;Krawattenknoten;Topsman-Knoten;Carricks Knoten;Débutant;Er ist eine einfache Ableitung des Quadratknotens und wird auch häufig beim Angeln als Verbindungsknoten zwischen zwei Materialien verwendet.;
