1;fr;Quel parc est sans conteste le plus vaste du centre de Londres ?;Hyde Park;Cricket Ground;Wembley;O2 Arena;Débutant;Sa superficie de 140 hectares, ajoutée à celle de Kensington Gardens, donne une surface totale de 250 hectares.;https://fr.wikipedia.org/wiki/Hyde_Park
2;fr;Quel magma, émis par un volcan en éruption, se solidifie en roche volcanique ?;Lave;Résine;Mastic;Liant;Débutant;Les laves, au moment où elles sont émises, atteignent des températures qui varient de 700 à 1 200° C.;https://fr.wikipedia.org/wiki/Lave
3;fr;Quelle petite statue-fontaine bruxelloise attire de nombreux touristes ?;Manneken-Pis;Madone;Abreuvoir;Porteuse d'eau;Débutant;Elle est située au coeur de Bruxelles, à deux pas de la Grand-Place, à l'intersection de la rue de l'Étuve et de la rue du Chêne.;https://fr.wikipedia.org/wiki/Manneken-Pis
4;fr;Dans quel pays peut-on contempler les vestiges du théâtre d'Éphèse ?;Turquie;Italie;Grèce;Tunisie;Débutant;Bien que située à sept kilomètres à l'intérieur des terres, Éphèse était dans l'Antiquité l'un des ports les plus actifs de la mer Égée.;https://fr.wikipedia.org/wiki/Éphèse
5;fr;À quelle ville pensez-vous lorsque l'on évoque le célèbre hôtel Negresco ?;Nice;Saint-Tropez;Cannes;Marseille;Débutant;C'est l'un des rares survivants de l'hôtellerie du début du XXe siècle et l'un des derniers établissements indépendants de cette classe.;https://fr.wikipedia.org/wiki/Hôtel_Negresco
6;fr;Combien de présidents ont leur visage sculpté dans la pierre du mont Rushmore ?;Quatre;Trois;Cinq;Six;Débutant;Les sculptures de Gutzon Borglum, hautes de 18 mètres, représentent quatre des présidents les plus marquants de l'histoire.;https://fr.wikipedia.org/wiki/Mont_Rushmore
7;fr;Quelle est la longueur moyenne en centimètres d'un piquant d'oursin ?;2 cm;4 cm;6 cm;8 cm;Débutant;Ce sont des invertébrés de forme arrondie au corps recouvert de piquants, parfois désignés comme hérissons de mer.;https://fr.wikipedia.org/wiki/Echinoidea
8;fr;Combien de tentacules possède une pieuvre normalement constituée ?;Huit;Six;Dix;Douze;Débutant;Le corps de la pieuvre est entièrement souple hormis un bec, qui ressemble à certains égards à celui des perroquets.;https://fr.wikipedia.org/wiki/Pieuvre
9;fr;En cyclisme, comment appelle-t-on un groupe compact de coureurs ?;Peloton;Prologue;Lanterne rouge;Braquet;Débutant;En cyclisme le peloton représente le groupe majoritaire et ceux qui parviennent à s'extirper de ce groupe sont nommés les échappés.;https://fr.wikipedia.org/wiki/Peloton_(cyclisme)
10;fr;Comment nomme-t-on les émanations gazeuses issues d'un volcan ?;Fumerolles;Geysers;Mofettes;Thermopyles;Débutant;Dans la mythologie japonaise, les fumerolles du mont Fuji étaient apparentées à la combustion du contenu d'un flacon d'immortalité.;https://fr.wikipedia.org/wiki/Fumerolle
