1;fr;Dans la série des « Splinter Cell », à quelle organisation secrète appartient Sam Fisher ?;Echelon 3;Echelon 2;Echelon 1;Echelon 0;Débutant;Le nom de la série se découpe en deux parties : Tom Clancy, romancier américain et scénariste, et Splinter Cell, cellule dissidente.;https://fr.wikipedia.org/wiki/Tom_Clancy's_Splinter_Cell
2;fr;Dans « Cyberpunk 2077 », par quoi est sauvé(e) V lorsque Dex tente d'attenter à sa vie ?;Engramme;Bouclier;Casque;Édriseur;Débutant;« Cyberpunk 2077 » est un jeu vidéo d'action-RPG développé par CD Projekt RED, inspiré du jeu de rôle sur table « Cyberpunk 2020 ».;https://fr.wikipedia.org/wiki/Cyberpunk_2077
3;fr;Dans « World of Warcraft », quelle classe peut se transformer en ours et en félin ?;Druide;Chaman;Chasseur;Paladin;Débutant;WoW prend place en Azeroth, près de quatre ans après les événements de la fin du jeu précédent, « The Frozen Throne ».;https://fr.wikipedia.org/wiki/World_of_Warcraft
4;fr;Dans « Minecraft », combien de blocs de laine vaut la tonte d'un mouton avec des cisailles ?;Deux;Trois;Quatre;Cinq;Débutant;Ce jeu vidéo de type aventure bac à sable fut développé par le Suédois Markus Persson, alias Notch, puis par Mojang Studios.;https://fr.wikipedia.org/wiki/Minecraft
5;fr;Quelle est le nom de la première relique recherchée dans le premier « Tomb Raider » ?;Scion des Atlantes;Masque de Tornarsuk;Main de Rathmore;Dague de Xian;Débutant;La série fut initialement développée par Core Design qui produit six épisodes, avant d'être reprise en 2003 par Crystal Dynamics.;https://fr.wikipedia.org/wiki/Tomb_Raider
6;fr;Lequel de ces Golem ne peut-on retrouver dans le jeu « Diablo III » ?;Golem de foudre;Golem de feu;Golem de sang;Golem d'argile;Débutant;Dans un univers imaginaire médiéval-fantastique, le joueur peut devenir sorcier, barbare, féticheur, chasseur de démon ou moine.;https://fr.wikipedia.org/wiki/Diablo_III
7;fr;Dans la série des « Crash Bandicoot », quel est le nom du créateur de Crash ?;Neo Cortex;Ripper Roo;Aku Aku;N. Tropy;Débutant;Crash Bandicoot est une série de jeux vidéo de plates-formes créée par Andy Gavin et Jason Rubin, débutée en 1996 sur PlayStation.;https://fr.wikipedia.org/wiki/Crash_Bandicoot
8;fr;Dans « Left 4 Dead 2 », quel infecté peut s'accrocher aux survivants pour les diriger ?;Le Jockey;Le Smoke;Le Hunter;La Witch;Débutant;Abrégé L4D2, « Left 4 Dead 2 » est un jeu de tir à la première personne développé par Valve Corporation et sorti en novembre 2009.;https://fr.wikipedia.org/wiki/Left_4_Dead_2
9;fr;Dans la série des « Hitman », quelle est l'arme favorite de l'agent 47 ?;Corde à piano;Colt 1911;SC-20K;Poignard;Débutant;Le jeu met en scène l'agent 47, un assassin génétiquement modifié travaillant pour l'Agence, envoyé partout à travers le monde.;https://fr.wikipedia.org/wiki/Hitman_(jeu_vidéo,_2016)
10;fr;Dans « Life is Strange », qui était l'amie de Chloé lorsque Maxine était à Seattle ?;Rachel;Joyce;Warren;Mark;Débutant;« Life Is Strange » est une série de cinq jeux vidéo épisodiques d'aventure graphique en vue objective, proche du film interactif.;https://fr.wikipedia.org/wiki/Life_Is_Strange_(jeu_vidéo)
11;fr;Lors d'un speedrun de « Super Mario 64 », quel glitch faut-il savoir exploiter ?;BLJ;BFG;LMB;BMG;Confirmé;« Super Mario 64 » est le premier jeu de la série entièrement en 3D temps réel et propose à ce titre une liberté totale de mouvement.;https://fr.wikipedia.org/wiki/Super_Mario_64
12;fr;Dans « The Legend of Zelda: Breath of the Wild », quel glitch se joue sur une créature activée ?;Moon Jump;Huge Jump;Infinity Jump;Space Jump;Confirmé;« Breath of the Wild » propose d'incarner Link, amnésique, réveillé après un sommeil d'une centaine d'années par une mystérieuse voix.;https://fr.wikipedia.org/wiki/The_Legend_of_Zelda:_Breath_of_the_Wild
13;fr;Dans « Rainbow Six: Siege », qui se relève de lui-même sans aucun points de vie ?;Zofia;Doc;Rook;Montagne;Confirmé;Dans ce jeu de tir tactique, le joueur incarne différents agents de plusieurs unités de forces spéciales et de groupes d'interventions.;https://fr.wikipedia.org/wiki/Tom_Clancy's_Rainbow_Six:_Siege
14;fr;Dans le jeu « Starcraft 2 » sont présentes Terrans, Protoss et quelle autre race ?;Zerg;Zarx;Zyphs;Zotrich;Confirmé;« StarCraft 2 » est divisé en trois parties : le jeu de base ainsi que deux extensions appelées « Heart of the Swarm » et « Legacy of the Void ».;https://fr.wikipedia.org/wiki/StarCraft_2:_Wings_of_Liberty
15;fr;Dans « Grand Theft Auto V », quelle est la race de Chop, le chien de Franklin ?;Rottweiler;Doberman;Pitbull;American Bully;Confirmé;Cet épisode se déroule dans l'État fictif de San Andreas en Californie du Sud, dont l'histoire solo suit trois différents protagonistes.;https://fr.wikipedia.org/wiki/Grand_Theft_Auto_V
16;fr;Dans « Borderlands 2 », de Gearbox Software, dans quelle ville se situe le bar de Moxxi ?;Sanctuary;Three Horns;The Dust;Lynchwood;Confirmé;Dans « Borderlands », Sanctuary est la dernière ville libre de Pandore et la capitale du mouvement de résistance des Pillards Écarlates.;https://fr.wikipedia.org/wiki/Borderlands_2
17;fr;Quel est le premier boss rencontré dans le jeu d'action-RPG « Elden Ring » ?;Rejeton Greffé;Chimère Léonine;Margit Déchu;Godrick Cendré;Confirmé;Le jeu a reçu un excellent accueil critique et commercial, remportant plusieurs récompenses de jeu vidéo de l'année 2022.;https://fr.wikipedia.org/wiki/Elden_Ring
18;fr;Quelle est la couleur de Dominus Ghaul dans le jeu « Destiny 2 » ?;Blanche;Bleue;Rouge;Noire;Confirmé;Les actions des joueurs ont un impact, allant jusqu'à créer des événements que même les développeurs n'avaient pas planifiés.;https://fr.wikipedia.org/wiki/Destiny_2
19;fr;Quel est le premier boss rencontré dans « Metal Gear Solid 2: Sons of Liberty » ?;Olga;Vamp;Fortune;Meryl;Confirmé;« Sons of Liberty » (2001) a connu un succès public et critique, avec plus de sept millions d'exemplaires de jeu vendu à travers le monde.;https://fr.wikipedia.org/wiki/Metal_Gear_Solid_2:_Sons_of_Liberty
20;fr;Dans « Unreal Tournament 3 », quel est le tir secondaire du Shock Rifle ?;Boule de plasma;Rayon laser;Missile téléguidé;Mine de proximité;Confirmé;Bien que la partie solo fasse l'objet d'une attention particulière des développeurs, l'intérêt principal réside dans les parties en ligne.;https://fr.wikipedia.org/wiki/Unreal_Tournament_3
21;fr;Quel type de bug de jeu vidéo peut laisser votre personnage traverser un mur ?;Collision;Texture;Ragdoll;Hitbox;Expert;Les collisions sont un aspect fondamental de tout jeu d'action ou d'animation en général, dont la gestion s'appuie sur des fonctions.;https://fr.wikipedia.org/wiki/Bug_(informatique)
22;fr;De quoi sont composées les surfaces affichées par rastérisation par un moteur graphique ?;Triangles;Vertex;Carrés;Sprites;Expert;La carte graphique fait dans ce cas subir aux triangles différentes transformations géométriques afin de les projeter sur l'écran.;https://fr.wikipedia.org/wiki/Moteur_3D
23;fr;Dans « Gamedec », quel est le nom du second jeu vidéo dans lequel vous devez enquêter ?;Harvest Time;Twisted and Perverted;Paradise Beach;Axis Mundi;Expert;Explorez un autre monde virtuel de « Gamedec », l'un des mondes virtuels disponibles dans ce RPG adaptatif sur le cyberpunk.;https://fr.wikipedia.org/wiki/Cyberpunk
24;fr;Lequel de ces noms n'est pas celui d'un personnage de « Quake III Arena » ?;Blast;Hunter;Doom;Angel;Expert;« Quake III Arena » est un jeu vidéo de tir à la première personne développé par id Software et publié par Activision sur PC en 1999.;https://fr.wikipedia.org/wiki/Quake_III_Arena
25;fr;Dans « Red Dead Redemption II », quelle est la bande rivale de Dutch Van Der Linde ?;O'Driscolls;Anderson Boys;Peuple de la nuit;Bande de Jack Hall;Expert;« Red Dead Redemption II » est le jeu le plus pré-commandé de l'histoire sur le PlayStation Network ainsi que sur le site de la Fnac.;https://fr.wikipedia.org/wiki/Red_Dead_Redemption_II
26;fr;Qui a fondé la société Rapture Industries, dans la série des « Bioshock » ?;Andrew Ryan;Frank Fontaine;Sander Cohen;J.S. Steinman;Expert;BioShock est un jeu vidéo de tir en vue à la première personne développé par 2K Boston/2K Australia et conçu par Ken Levine.;https://fr.wikipedia.org/wiki/BioShock_(jeu_vidéo)
27;fr;Dans la série des « Tekken », qui pratique le Zui Quan, la boxe de l'homme ivre ?;Lei Wulong;Leroy-Smith;Katarina Alves;Asuka Kazama;Expert;Apparu en 1994, « Tekken » fut traditionnellement développée par Namco pour borne d'arcade puis adapté sur les consoles de salon.;https://fr.wikipedia.org/wiki/Tekken
28;fr;Quel est le nom du personnage principal joué dans la série de jeux « Portal » ?;Chell;Michelle;Shell;Michel;Expert;Le jeu consiste en une succession de parcours que le joueur doit franchir en téléportant son personnage ou des objets via une arme.;https://fr.wikipedia.org/wiki/Portal_(jeu_vidéo)
29;fr;Dans « Oddworld : L'Odyssée d'Abe », quelle phrase les Sligs ne disent jamais ?;Work !;Look Out !;Here Boy !;Freeze !;Expert;Le jeu est centré sur l'aventure d'Abe, un esclave Mudokon travaillant à RuptureFarms, abattoir et usine de viande sur Oddworld.;https://fr.wikipedia.org/wiki/Oddworld_:_L'Odyssée_d'Abe
30;fr;Dans « Rollerdrome », quand le bouclier d'un Warhead se déclenche-t-il s'il est touché ?;Toujours;Jamais;La première fois;Une seule fois;Expert;Dans ce jeu, les joueurs prennent le contrôle de Kara Hassan, une participante à un sport mortel que l'on a nommé Rollerdrome.;https://fr.wikipedia.org/wiki/Rollerdrome
1;en;In the « Splinter Cell » series, which secret organization does Sam Fisher belong to ?;Echelon 3;Echelon 2;Echelon 1;Echelon 0;Débutant;The name of the series is divided into two parts : Tom Clancy, American novelist and screenwriter, and Splinter Cell, dissident cell.;https://en.wikipedia.org/wiki/Tom_Clancy's_Splinter_Cell
2;en;In « Cyberpunk 2077 », what is V saved by when Dex tries to attempt his life ?;Engram;Shield;Helmet;Hedger;Débutant;« Cyberpunk 2077 » is an Action-RPG video game developed by CD Projekt RED, inspired by « Cyberpunk 2020 » tabletop role-playing game.;https://en.wikipedia.org/wiki/Cyberpunk_2077
3;en;In « World of Warcraft », which class can transform into a bear and a feline ?;Druid;Shaman;Hunter;paladin;Débutant;WoW takes place in Azeroth, nearly four years after the events of the previous ending, « The Frozen Throne ».;https://en.wikipedia.org/wiki/World_of_Warcraft
4;en;In « Minecraft », how many blocks of wool is worth shearing a sheep with shears ?;Two;Three;Four;Five;Débutant;This sandbox adventure type video game was developed by Swedish Markus Persson, alias Notch, then by Mojang Studios.;https://en.wikipedia.org/wiki/Minecraft
5;en;What is the name of the first relic sought in the first « Tomb Raider » ?;Scion of the Atlanteans;Mask of Tornarsuk;Hand of Rathmore;Dagger of Xian;Débutant;The series was initially developed by Core Design, which produced six episodes, before being taken over in 2003 by Crystal Dynamics.;https://en.wikipedia.org/wiki/Tomb_Raider
6;en;Which of these Golems can't be found in the game « Diablo III » ?;Lightning Golem;fire golem;Blood Golem;Clay golem;Débutant;In an imaginary medieval-fantasy universe, the player can become a sorcerer, barbarian, witch doctor, demon hunter or monk.;https://en.wikipedia.org/wiki/Diablo_III
7;en;In the « Crash Bandicoot » series, what is the name of the creator of Crash ?;neo-cortex;Ripper Roo;aku aku;N. Tropy;Débutant;Crash Bandicoot is a series of platform video games created by Andy Gavin and Jason Rubin, started in 1996 on PlayStation.;https://en.wikipedia.org/wiki/Crash_Bandicoot
8;en;In « Left 4 Dead 2 », which infected can latch on to survivors to lead them ?;The Jockey;The Smoker;The Hunter;The Witch;Débutant;Abbreviated L4D2, « Left 4 Dead 2 » is a first-person shooter game developed by Valve Corporation and released in November 2009.;https://en.wikipedia.org/wiki/Left_4_Dead_2
9;en;In the « Hitman » series, what is Agent 47's favorite weapon ?;piano wire;Colt 1911;SC-20K;Dagger;Débutant;The game features Agent 47, a genetically modified assassin working for the Agency, sent all over the world.;
10;en;In « Life is Strange », who was Chloe's friend when Maxine was in Seattle ?;Rachel;Joyce;warren;Mark;Débutant;« Life is Strange » is a series of five episodic graphic adventure video games in objective view, close to the interactive film.;
11;en;When speedrunning « Super Mario 64 », what glitch do you need to know how to exploit ?;BLJ;BFG;LMB;BMG;Confirmé;« Super Mario 64 » is the first game in the series to be fully real-time 3D and as such offers complete freedom of movement.;https://en.wikipedia.org/wiki/Super_Mario_64
12;en;In « The Legend of Zelda: Breath of the Wild », what glitch plays on an activated creature ?;moonjump;Huge Jump;Infinity Jump;Space Jump;Confirmé;« Breath of the Wild » proposes to embody Link, amnesia, awakened after a hundred years of sleep by a mysterious voice.;https://en.wikipedia.org/wiki/The_Legend_of_Zelda:_Breath_of_the_Wild
13;en;In « Rainbow Six: Siege », who gets up on their own without any hit points ?;Zofia;Document;Rook;Mountain;Confirmé;In this tactical shooting game, the player embodies different agents of several special forces units and intervention groups.;https://en.wikipedia.org/wiki/Tom_Clancy's_Rainbow_Six_Siege
14;en;In the game « Starcraft 2 » are present Terrans, Protoss and what other race ?;zerg;zarx;Zyphs;zotric;Confirmé;« StarCraft 2 » is divided into three parts : the base game as well as two expansions called « Heart of the Swarm » and « Legacy of the Void ».;https://en.wikipedia.org/wiki/StarCraft_II:_Wings_of_Liberty
15;en;In « Grand Theft Auto V », what is the race of Chop, Franklin's dog ?;Rottweiler;Doberman;pit bull;American Bully;Confirmé;This episode is set in the fictional state of San Andreas in Southern California, whose single-player story follows three different protagonists.;https://en.wikipedia.org/wiki/Grand_Theft_Auto_V
