1;fr;Quel terme désigne une personne qui utilise Internet pour naviguer sur des sites ?;Internaute;Webmestre;Navigateur;Butineur;Débutant;Il est considéré que le pourcentage d'internautes par rapport à la population d'un pays peut être un indice de développement.;https://fr.wikipedia.org/wiki/Internaute
2;fr;Quel type de moteur sont Google, Bing et Yahoo sur Internet ?;De recherche;De courrier;De sauvegarde;De navigation;Débutant;Google, en particulier, a popularisé l'indexation web et l'algorithme PageRank, permettant de classer les pages selon leur pertinence.;https://fr.wikipedia.org/wiki/Moteur_de_recherche
3;fr;Quel symbole typographique est toujours représenté dans les adresses e-mails ?;Arobase;Esperluette;Astérisque;Croisillon;Débutant;Une opinion commune voudrait que le mot « arobase » provienne de la contraction du terme typographique « a rond bas ».;https://fr.wikipedia.org/wiki/Arobase
4;fr;Quelle encyclopédie collaborative est actuellement la plus utilisée sur Internet ?;« Wikipédia »;« Framasoft »;« Pandocréon »;« Netalya »;Débutant;Sur Wikipédia, n'importe qui pouvant accéder au site peut modifier la quasi-totalité de ses articles, sous réserve de modération.;https://fr.wikipedia.org/wiki/Wikipédia
5;fr;Que sont « Google Chrome », « Internet Explorer » et « Mozilla Firefox » ?;Navigateurs;Encyclopédies;Moteurs;Routeurs;Débutant;Le terme « navigateur » est inspiré de Netscape Navigator, le navigateur phare principalement utilisé en 1995 et 1996.;https://fr.wikipedia.org/wiki/Navigateur_web
6;fr;Quel logiciel est indispensable pour protéger votre ordinateur des menaces en ligne ?;Antivirus;Chat;Navigateur;Messagerie;Débutant;Les antivirus peuvent balayer le contenu d'un disque dur ainsi que la mémoire vive pour protéger contre les ransomwares et les spywares.;https://fr.wikipedia.org/wiki/Logiciel_antivirus
7;fr;Comment désigne-t-on un passionné d'Internet et des nouvelles technologies ?;Geek;Hacker;No life;Butineur;Débutant;Le terme geek était à l'origine un surnom péjoratif désignant une personne obsessionnellement dédiée à une activité particulière.;https://fr.wikipedia.org/wiki/Geek
8;fr;Quels outils permettent de mettre en mémoire une adresse web pour y revenir ?;Favoris;Onglets;Adresses;Extensions;Débutant;Les favoris (marque-pages) permettent de sauvegarder des liens vers ses sites préférés ou ceux que l'on souhaite reconsulter.;https://fr.wikipedia.org/wiki/Marque-page_(informatique)
9;fr;Comment désigne-t-on généralement une conversation en temps réel sur Internet ?;Chat;Forum;Blog;Hoax;Débutant;C'est à partir des années 1990, avec des logiciels comme ICQ ou AOL Instant Messenger, que le chat en ligne est devenu populaire.;https://fr.wikipedia.org/wiki/Messagerie_instantanée
10;fr;Quelle connexion sans fil pouvez-vous utiliser pour surfer sur Internet ?;Wi-Fi;WebRTC;WordPress;WebGL;Débutant;La portée du Wi-Fi atteint plusieurs dizaines de mètres en intérieur, généralement entre une vingtaine et une cinquantaine de mètres.;https://fr.wikipedia.org/wiki/Wi-Fi
11;fr;Quel appareil convertit les signaux numériques en signaux analogiques ?;Modem;Switch;Serveur;Routeur;Confirmé;Le modem sert à transformer les données numériques en signaux analogiques afin qu'ils puissent être envoyés par ligne téléphonique.;https://fr.wikipedia.org/wiki/Modem
12;fr;Quel mot français est désormais utilisé pour traduire le mot e-mail ?;Courriel;Progiciel;Enveloppe;Navigateur;Confirmé;Les règles de bon usage du courrier électronique et d'échanges en ligne sont décrites dans un document appelé « nétiquette ».;https://fr.wikipedia.org/wiki/Courrier_électronique
