1;fr;Quel jour de fête la bière coule-t-elle encore plus à flot à Dublin ?;Saint-Patrick;Saint-André;Saint-Michel;Saint-Philippe;Débutant;Saint Patrick aurait expliqué le concept de la Sainte Trinité aux Irlandais lors d'un sermon au roc de Cashel, grâce à un trèfle.;https://fr.wikipedia.org/wiki/Fête_de_la_Saint-Patrick
2;fr;Quel est l'indicatif téléphonique international de la France ?;33;32;34;35;Débutant;Cet indicatif permet d'utiliser les services téléphoniques vers un autre pays et d'identifier un appel venant d'un pays étranger.;https://fr.wikipedia.org/wiki/Liste_des_indicatifs_téléphoniques_internationaux_par_indicatif
3;fr;Quel plat marocain se prépare dans des marmites en terre à couvercle conique ?;Tajine;Baddaz;Méchoui;Harcha;Débutant;Cette préparation culinaire, sorte de ragoût cuit à l'étouffée, peut être composé d'un mélange de viande, de volaille ou de poisson.;https://fr.wikipedia.org/wiki/Tajine
4;fr;Quels bidonvilles s'étirent en périphérie des villes du Brésil ?;Favela;Chatlia;Rocinha;Kibera;Débutant;Contrôlées le plus souvent par des trafiquants de drogue, les habitations sont construites avec des matériaux de récupération.;https://fr.wikipedia.org/wiki/Favela
5;fr;Quelle est l'une des sept merveilles du monde qui jadis s'élevait à Alexandrie ?;Phare;Colosse;Pyramide;Statue;Débutant;Les travaux démarrèrent sous Ptolémée Ier, mort avant la fin du chantier, et furent achevés sous le règne de son fils Ptolémée II.;https://fr.wikipedia.org/wiki/Phare_d'Alexandrie
6;fr;Quelle science à pour objet l'étude quantitative des populations humaines ?;Démographie;Géographie;Sociologie;Climatologie;Débutant;Le démographe analyse les variations dans le temps et dans l'espace, en fonction des milieux socio-économiques et culturels.;https://fr.wikipedia.org/wiki/Démographie
7;fr;Quel est alphabétiquement parlant le premier État national d'Europe ?;Albanie;Andorre;Arménie;Autriche;Débutant;L'Albanie partage des frontières communes avec le Monténégro au nord, le Kosovo au nord-est, la Macédoine à l'est et la Grèce au sud.;https://fr.wikipedia.org/wiki/Albanie
8;fr;Dans quel port de capitale européenne une sirène salue-t-elle les bateaux ?;Copenhague;Helsinki;Lisbonne;Bucarest;Débutant;Cette statue en bronze sur un rocher est une représentation du personnage du conte éponyme de Hans Christian Andersen.;https://fr.wikipedia.org/wiki/La_Petite_Sirène_(Copenhague)
9;fr;Quelle ville de France est la cité de la moutarde et de la crème de cassis ?;Dijon;Chambéry;Poitiers;Mulhouse;Débutant;La moutarde de Dijon est faite à partir de graines de moutarde brune (Brassica juncea), de vinaigre, de sel et d'acide citrique.;https://fr.wikipedia.org/wiki/Moutarde_de_Dijon
10;fr;Quel sport mène à une meilleure connaissance des gouffres ?;Spéléologie;Coastering;Cross-country;Paddle;Débutant;Elle consiste à repérer, explorer, étudier, cartographier ou visiter les cavités souterraines, naturelles, anthropiques ou artificielles.;https://fr.wikipedia.org/wiki/Spéléologie
