1;fr;Dans quelles aventures retrouve-t-on les personnages de Loïs et Clark ?;« Superman »;« Spider-Man »;« Batman »;« Hulk »;Débutant;Jerry Siegel, co-créateur de Superman, s'est inspiré de la journaliste de renom Nellie Bly pour créer le caractère fort de Loïs Lane.;https://fr.wikipedia.org/wiki/Loïs_et_Clark
2;fr;Dans les X-Men, quelle substance constitue le squelette principal de Wolverine ?;Adamantium;Vibranium;Cavorite;Neutronium;Débutant;L'adamantium, alliage de métal imaginaire le plus résistant de tous les métaux imaginaires connus, ne s'oxyde pas et ne rouille pas.;https://fr.wikipedia.org/wiki/Adamantium
3;fr;Quel est le nom de Spider-Man, apparu pour la première fois en 1962 ?;Peter Parker;John Parker;Tom Parker;Alan Parker;Débutant;Thème récurrent, l'identité secrète de Peter Parker met en lumière les dangers et les sacrifices liés à une vie de super-héros.;https://fr.wikipedia.org/wiki/Spider-Man
4;fr;Quel jeune garçon est le principal compagnon d'armes de Batman ?;Robin;Tim Drake;Mystek;Superboy;Débutant;Le personnage de Robin fut créé en 1940 pour attirer un jeune public et donner un contrepoids au personnage sombre de Batman.;https://fr.wikipedia.org/wiki/Robin_(DC_Comics)
5;fr;Quel super-héros ne se sépare jamais de son marteau forgé par les nains ?;Thor;Tornade;Thunderbird;Tempest;Débutant;Thor, le dieu du tonnerre, est connu pour être l'un des membres fondateurs et membre récurrent de l'équipe des Vengeurs.;https://fr.wikipedia.org/wiki/Thor_(Marvel_Comics)
6;fr;Quelle couleur est associée à Hulk, qui peut être traduit par « mastodonte » ?;Vert;Rouge;Jaune;Bleu;Débutant;En partie inspiré de Frankenstein, Hulk a été classé septième aux États-Unis parmi les meilleurs personnages de Comic Books.;https://fr.wikipedia.org/wiki/Hulk
7;fr;Quel super-héros à la force surhumaine ressemble à un être de pierre ?;La Chose;Plastic Man;Superboy;Hawkman;Débutant;Ben Grimm, alias la Chose à la force surhumaine, a acquis ses super-pouvoirs lors de son irradiation aux rayons cosmiques.;https://fr.wikipedia.org/wiki/La_Chose_(comics)
8;fr;Mis à part Firestorm, quel super-héros peut se créer à volonté une enveloppe de feu ?;La Torche Humaine;Mr Fantastique;Gambit;Blade;Débutant;Même sans ses super-pouvoirs, Johnny Storm est une véritable tête brulée, même si les années aidant, il a acquis plus de maturité.;https://fr.wikipedia.org/wiki/La_Torche_humaine
9;fr;Quel super-héros porte un costume inspiré du drapeau américain ?;Captain America;Blade;Iron Man;Tigra;Débutant;Captain America est un combattant hors pair, un chef-né et un stratège militaire accompli, incarnant l'esprit patriotique américain.;https://fr.wikipedia.org/wiki/Captain_America
10;fr;Si je vous dis Bruce Wayne, à qui pensez-vous immédiatement ?;Batman;Superman;Spider-Man;Hawkman;Débutant;Bien que ce soit le succès de Superman qui ait amené sa création, il se détache de ce modèle puisqu'il n'a aucun pouvoir surhumain.;https://fr.wikipedia.org/wiki/Batman
11;fr;Qui est Logan dans la bande dessinée de Marvel Comics « X-Men » ?;Wolverine;Woody;Wukong;Wyatt Earp;Confirmé;Le véritable nom de Wolverine est James Howlett, mais ayant oublié son passé après différents traumatismes, il se fait appeler Logan.;https://fr.wikipedia.org/wiki/Wolverine
12;fr;De quel groupe de super-héros Mr Fantastique est-il membre ?;4 Fantastiques;X-Men;Thunderbolts;Illuminati;Confirmé;Reed Richards, dit Mr Fantastique, est obsédé par la science et possède le pouvoir de rendre son corps totalement malléable.;https://fr.wikipedia.org/wiki/Mr_Fantastique
13;fr;Quel humain devient surpuissant grâce à une armure alimentée par un coeur nucléaire ?;Iron Man;Thor;Wolverine;Cyclope;Confirmé;L'armure d'Iron Man peut voler jusqu'à atteindre Mach 8, conférant à Tony Stark une force très supérieure à celle d'un humain.;https://fr.wikipedia.org/wiki/Iron_Man_(comics)
14;fr;Laquelle de ces propositions désigne un ennemi emblématique de Spider-Man ?;Le Bouffon vert;Le Lézard;Thanos;Voïd;Confirmé;Le Bouffon vert possède une capacité de régénération rapide, qui lui permet de guérir rapidement selon la gravité de ses blessures.;https://fr.wikipedia.org/wiki/Le_Bouffon_vert
15;fr;Quelle super-héroïne portait à ses débuts un masque de chat avec une robe ?;Catwoman;Galactus;Loki;Séléné;Confirmé;Dans la culture populaire, Catwoman est devenue un symbole de la femme fatale, associant élégance, indépendance et beauté.;https://fr.wikipedia.org/wiki/Catwoman
16;fr;Pour quel journal travaille Clark Kent, alias Superman ?;« The Daily Planet »;« The Daily Press »;« The New Daily »;« The Daily News »;Confirmé;Inspiré par le Daily News, on retrouve le journal fictif Daily Planet dans toutes les versions existantes des aventures de Superman.;https://fr.wikipedia.org/wiki/The_Daily_Planet
17;fr;Quel super-héros ayant perdu la vue possède des organes sensoriels développés ?;Daredevil;Captain America;Superman;Flash;Confirmé;Daredevil a ironiquement obtenu ses pouvoirs en perdant la vue à l'âge de neuf ans tout en voulant sauver un passant aveugle.;https://fr.wikipedia.org/wiki/Daredevil
